id,pred
67958,74268.6109139433
67959,26187.422950772776
67960,5882.571128958835
67961,22071.095089828414
67962,32091.823930347036
67963,64344.027695346515
67964,27266.10391693636
67965,69050.52344410466
67966,34177.2714435619
67967,7906.618782701579
67968,19999.178432704754
67969,24135.09472577452
67970,34779.30914623874
67971,7240.173119742726
67972,22689.83330879036
67973,28535.643787054247
67974,16718.917108233396
67975,16855.74935363594
67976,44467.55494252218
67977,39138.99163256998
67978,43912.938703804815
67979,5967.267178136503
67980,32627.376961263046
67981,8923.425394840648
67982,20396.817223096234
67983,19500.291641196298
67984,27062.735965309148
67985,35614.039041372605
67986,26739.87289739549
67987,20060.0833943526
67988,30544.036450825995
67989,47494.09013876555
67990,20613.821714019676
67991,51366.972999470156
67992,51276.7714421981
67993,22603.13753767129
67994,22870.74288436937
67995,23652.423401338026
67996,11613.217053553535
67997,12643.249270634176
67998,53573.94469392374
67999,36995.36751862561
68000,21404.718109890837
68001,30766.61905054031
68002,23861.786359837322
68003,20558.25527604843
68004,13574.531105375501
68005,20037.672319719542
68006,19128.962087899672
68007,35582.45291130713
68008,33618.23864398291
68009,23668.216911191153
68010,19997.90985501595
68011,22166.47998630649
68012,39486.57174111173
68013,31708.999931315822
68014,34761.02311123199
68015,35736.642321867716
68016,20458.873366932443
68017,10641.283112335823
68018,17448.052932369977
68019,36186.53081613109
68020,25914.984770582327
68021,44569.729313478645
68022,29230.426514851664
68023,15707.931498962858
68024,18653.954932269055
68025,24944.753045410114
68026,32364.692379936365
68027,8609.1180425952
68028,53338.29461829051
68029,17061.907539860018
68030,22245.535532884936
68031,28882.687080740467
68032,44606.98446026683
68033,21792.51970128741
68034,48910.39541848738
68035,12186.609888393217
68036,17133.71885594777
68037,8051.968012534382
68038,36551.39889777306
68039,8103.013900549216
68040,28770.977530559394
68041,58826.01140875071
68042,17016.21484992507
68043,9383.973037207046
68044,50187.564695490626
68045,18504.350535596066
68046,52147.15021459487
68047,29872.698191311138
68048,42507.31685076586
68049,16308.392594295647
68050,23019.993455375636
68051,26694.26777676866
68052,26432.20268838252
68053,11780.024475443919
68054,28432.505197307044
68055,27073.272441395726
68056,23393.977360175373
68057,31170.461721171007
68058,11830.478827507306
68059,27652.1663266367
68060,7380.465200674133
68061,58299.467542188584
68062,27662.547716398814
68063,84172.57719643213
68064,40223.38635551808
68065,9855.725549275325
68066,11124.921859515447
68067,47183.710189392434
68068,54177.08522555191
68069,81256.3757061607
68070,59065.88932328029
68071,82824.93596425274
68072,18029.565752279344
68073,26670.575684552776
68074,54807.441247210045
68075,33078.33109174774
68076,43696.549699650815
68077,41969.018403398295
68078,13118.588092878912
68079,10497.745483998386
68080,38292.20126577686
68081,49477.370489920315
68082,14629.0079139526
68083,64979.66692468694
68084,13465.459128088292
68085,13671.694482588944
68086,32882.58237396033
68087,14702.256995976622
68088,73839.13880139636
68089,57759.19896902064
68090,8079.087270502453
68091,67919.53134507584
68092,29062.288142445468
68093,50695.214012349956
68094,8985.147236238447
68095,38458.20322085362
68096,8688.050939764935
68097,20243.05177094249
68098,69042.87504835987
68099,45422.459512073714
68100,6680.650668336789
68101,19707.960197868357
68102,35514.58164420301
68103,83730.68191238055
68104,19504.583957792107
68105,14925.834690206158
68106,37447.550309035636
68107,13656.845070666563
68108,20749.342558478496
68109,14689.714952628747
68110,38948.026839371356
68111,26433.473992120147
68112,8218.138066605907
68113,38331.24996646281
68114,29017.903390841333
68115,5895.196648170554
68116,79731.48912830716
68117,35059.99533414441
68118,39508.21746909175
68119,45413.02107418079
68120,37534.5617074844
68121,83218.1322850487
68122,14403.984855734714
68123,31615.58635365482
68124,15429.800778920226
68125,22282.833186392505
68126,75734.0144857873
68127,74980.66475312583
68128,18321.128073329226
68129,66579.25376436372
68130,38831.3310196357
68131,16467.542553243216
68132,50050.01323212984
68133,12536.910511715505
68134,19071.969551390568
68135,19338.298009869653
68136,31558.86163422454
68137,59704.55562818059
68138,27127.224090835152
68139,27719.86594354224
68140,62163.32555315736
68141,59090.99130392899
68142,7847.395580038232
68143,15134.610893301253
68144,75439.89020014608
68145,57052.16021829871
68146,34334.32907141211
68147,18665.265678144006
68148,52899.09142886359
68149,22387.563434290205
68150,16968.9002662332
68151,44883.52362929655
68152,16718.106706790935
68153,9049.620252461124
68154,53824.4973353044
68155,9717.422641044132
68156,23840.392899081613
68157,51588.06123993377
68158,33825.52234982107
68159,58031.87812428704
68160,47952.75628956011
68161,20992.08991790782
68162,37337.974570827304
68163,68250.49723959598
68164,72720.7549562211
68165,45657.19838859678
68166,60762.257241361964
68167,28314.10368979981
68168,7793.868578418655
68169,31899.784103160942
68170,45894.43447683957
68171,12778.884635895358
68172,16573.827965910248
68173,27784.919591921283
68174,30017.59173996157
68175,42678.92440132834
68176,27166.849563162814
68177,47262.344064922036
68178,7439.184711844273
68179,17603.119135854824
68180,10463.546247266664
68181,35313.94936984605
68182,72269.88983459254
68183,20632.818467841258
68184,46089.25686338235
68185,8041.20118516768
68186,13306.425131803866
68187,9199.54669723264
68188,23572.00147944634
68189,67553.94664201346
68190,34198.247036804496
68191,15421.705052099933
68192,48207.40630233157
68193,41651.658109952936
68194,12012.7552195102
68195,13123.774700273218
68196,22785.60382093639
68197,20643.558930724845
68198,17805.486491531516
68199,31370.13357582258
68200,52849.852190162
68201,8891.153068301173
68202,33397.54832709614
68203,32325.479557352657
68204,37372.84514708916
68205,53991.36814049816
68206,29629.75636345758
68207,54803.53764266972
68208,19435.320402626316
68209,20911.907287121558
68210,31207.84329337916
68211,14373.173396018678
68212,26134.728968674634
68213,32860.01167412948
68214,77370.23284977942
68215,46488.44327906649
68216,46181.31304350422
68217,31057.240332657595
68218,50593.54313544885
68219,31587.74670273851
68220,52908.28653693616
68221,38104.21546811264
68222,20203.72222938773
68223,41608.66642151096
68224,42182.372603392236
68225,29385.598444915213
68226,57198.90074343722
68227,7612.771230033263
68228,10841.242132911782
68229,8115.883631938977
68230,66403.405162307
68231,14546.147289081555
68232,9806.985175745343
68233,65191.35866934411
68234,39556.75017182073
68235,44254.01094476989
68236,10398.068973466823
68237,34830.62543332952
68238,9052.245942231815
68239,28144.565669002946
68240,37979.47886348985
68241,7661.139136917319
68242,60296.23010950071
68243,25812.44524587482
68244,40612.94167802086
68245,13847.326887796304
68246,8480.289681804366
68247,55910.773922175824
68248,14934.100994132044
68249,25965.158551602966
68250,42216.99610403858
68251,55874.872109899254
68252,16103.238949625016
68253,37851.86485828337
68254,81840.37924125884
68255,42050.44890965982
68256,14764.02953295334
68257,28549.904847774433
68258,35911.406880818904
68259,15948.76663463088
68260,29651.512800590917
68261,16871.687891672744
68262,46343.09144539022
68263,60767.43196733385
68264,20722.940477180455
68265,45424.29660549728
68266,8654.974501156452
68267,28214.56565977883
68268,41437.53586623713
68269,76020.78521607115
68270,6646.552020072974
68271,63177.95527774166
68272,77252.1399945183
68273,22694.642467415662
68274,41487.3794029901
68275,62249.39671224479
68276,54125.41709388669
68277,35042.323491071314
68278,38071.266834278285
68279,30961.69409890894
68280,36475.74953504244
68281,19248.748910907438
68282,49978.25808802248
68283,29511.69486151509
68284,70579.41979401735
68285,8227.820261208119
68286,35698.48716486428
68287,15575.950078954824
68288,19518.502385743857
68289,28255.34178259804
68290,62363.851589428945
68291,21049.906485813844
68292,81530.56797836986
68293,24693.87107622639
68294,78642.06299766662
68295,7038.088025432325
68296,30520.310354781996
68297,14158.034025981084
68298,53401.478947073825
68299,32329.090929206443
68300,23520.921755168798
68301,42114.5088848306
68302,22961.47240129299
68303,82545.12270154429
68304,25726.583186601612
68305,13233.257434869753
68306,26979.54231462619
68307,9510.36607288618
68308,27328.279597241995
68309,20578.616787783136
68310,73452.73413643695
68311,62859.48779355574
68312,12207.702503169005
68313,18820.525679741637
68314,8309.412278124677
68315,30308.944582104592
68316,52711.48446959962
68317,9880.544276623225
68318,58672.08513504622
68319,55946.068301800544
68320,12093.919796498214
68321,8119.701641109703
68322,22749.306735397924
68323,43020.974975633944
68324,38538.73342484975
68325,66884.46432380436
68326,72823.18791679177
68327,7051.101389146062
68328,13708.690151777333
68329,49825.9318823478
68330,16466.295785168724
68331,23732.792351133066
68332,20478.474010373415
68333,11937.063077488763
68334,38356.208586827815
68335,31049.105119195046
68336,12022.767622868525
68337,34030.417590323865
68338,57530.6675207466
68339,19783.067139315714
68340,21702.993717659007
68341,17121.053819115255
68342,11480.70333742389
68343,28337.786839988814
68344,30744.72647194482
68345,15534.836611284447
68346,32522.565755582284
68347,34244.94888666266
68348,52725.692284685254
68349,52515.77367838704
68350,30104.141299996812
68351,69013.22461363736
68352,25029.117271782656
68353,26226.27737002253
68354,71139.1202738386
68355,81149.22713050345
68356,47054.86094223098
68357,18136.886384592897
68358,31367.317696328853
68359,32768.34912972738
68360,19134.067654262857
68361,35918.35208789121
68362,7899.02417121271
68363,23731.433486864036
68364,21631.424565535577
68365,22318.88620974729
68366,11785.693900599465
68367,10699.611515974808
68368,66854.36819037655
68369,41098.955425855354
68370,31848.85288837446
68371,12628.131881331334
68372,20543.722789065156
68373,10552.006839402746
68374,61640.15237139006
68375,10049.634518128903
68376,49354.08992894578
68377,31888.238390118353
68378,20025.961614760472
68379,42816.31074935367
68380,23159.661443104316
68381,15211.620525048913
68382,17454.99149025031
68383,53768.62082726099
68384,53867.078105059736
68385,19351.3417936789
68386,41424.117470308665
68387,29424.39109987301
68388,11966.077980048844
68389,16389.559852711543
68390,27002.754972658793
68391,26147.18611317851
68392,26229.334906205793
68393,17563.93366711624
68394,44485.27256404192
68395,54015.13583096616
68396,46865.49577526462
68397,27088.244650453853
68398,75581.40675585221
68399,29845.63046640033
68400,17907.53834112778
68401,30113.661497951212
68402,67175.94671111372
68403,11835.81197956839
68404,47102.83194617208
68405,19275.058813279436
68406,28481.32686559998
68407,44834.85090451545
68408,10718.045164368308
68409,21141.44730167448
68410,41779.58390167785
68411,60201.93224672865
68412,29683.934455969098
68413,13679.914527543058
68414,60423.41804635433
68415,34807.29688801215
68416,54598.56966452664
68417,68153.23564449794
68418,14272.120815419987
68419,21133.556751130807
68420,45995.24412569563
68421,40247.11382177355
68422,39368.41531068474
68423,76425.12425325795
68424,19428.186504669182
68425,30391.896142404046
68426,30939.853106207756
68427,34130.309991867216
68428,36369.78419849268
68429,14012.067600843198
68430,17704.10442570241
68431,14155.05791008194
68432,45780.777859120026
68433,19465.726542577086
68434,22046.417448649685
68435,30839.585413228007
68436,31165.268989968066
68437,34912.41404166822
68438,17004.083842070842
68439,43189.45044734895
68440,25029.359548014127
68441,19684.815441487288
68442,26738.333969074498
68443,27884.700009496635
68444,65050.58734105682
68445,38628.0470484601
68446,59294.608168372615
68447,31608.807504164837
68448,86161.84058157372
68449,37000.487960032784
68450,10014.484414826533
68451,30167.0837278453
68452,29285.79162167995
68453,16755.821432538418
68454,8603.385304514353
68455,60164.36549860669
68456,9693.217041336578
68457,18779.939881577026
68458,42058.892468456484
68459,35228.636447245946
68460,23044.21037839882
68461,7874.290088993831
68462,10014.742081753067
68463,20850.20950999135
68464,26005.3485947403
68465,26622.739080188203
68466,18883.86984535812
68467,11744.829279596628
68468,17882.874416688013
68469,42407.20660567118
68470,10732.712062749704
68471,15860.183519114547
68472,9622.208735573031
68473,39711.80888346905
68474,10628.39535066227
68475,43625.85065345381
68476,24134.8796164648
68477,63423.37904489123
68478,75617.30243649661
68479,28309.353285153426
68480,34656.195620379425
68481,24940.167802158125
68482,63871.521153154965
68483,49035.77324713473
68484,38344.915411358896
68485,27814.79813379073
68486,30439.812202431327
68487,9260.5523844735
68488,11484.220829747057
68489,19027.246659015625
68490,28236.981451883687
68491,60618.48227086538
68492,16932.77082875625
68493,10676.664164946786
68494,13823.376474930115
68495,39916.003035664166
68496,38547.11991698943
68497,30851.587919508976
68498,23638.194655995965
68499,15660.36266980081
68500,61883.520055113484
68501,15583.594173571475
68502,13362.495621942378
68503,37731.23016962086
68504,57739.88974866038
68505,75129.6810847175
68506,38174.29285004534
68507,27311.88638983851
68508,63550.72578428775
68509,70087.65525237212
68510,44568.688366126655
68511,95285.65574737803
68512,14394.333398269997
68513,22114.696027978745
68514,15297.806892624509
68515,44392.747806743595
68516,48983.77615563043
68517,19339.57303580612
68518,12286.583368898775
68519,18565.629126995944
68520,48458.626430181444
68521,41236.211820556346
68522,11536.3434198883
68523,30167.73573823083
68524,43984.57975900316
68525,35720.379391337345
68526,19203.17800367312
68527,31329.04645810877
68528,39658.49736428539
68529,76114.60968982422
68530,37394.022735008686
68531,52572.94114829905
68532,24389.110573120965
68533,17368.92389229129
68534,91289.28569807296
68535,10664.143658955405
68536,47851.25423658583
68537,14425.45812116259
68538,21245.49794958971
68539,25262.903998328562
68540,12248.28537855769
68541,51734.65421226128
68542,18709.145603775658
68543,17720.108189902967
68544,30328.938979277307
68545,48290.13733851138
68546,10180.56093064228
68547,21459.105541305635
68548,34179.684004049355
68549,46728.64821650427
68550,18740.52452282743
68551,15017.063418919051
68552,32071.024410729406
68553,12494.022630256932
68554,58749.27870596514
68555,18463.19331464839
68556,25855.080236686863
68557,12821.58376950832
68558,38893.35143939895
68559,27941.77243767463
68560,51720.34473328779
68561,9328.146694610421
68562,24316.952033784488
68563,26632.435535391356
68564,54671.842743874746
68565,33720.33572978861
68566,6541.579016437918
68567,17006.841339319068
68568,14423.66481160945
68569,6940.813075068011
68570,46458.167832532105
68571,26770.365349008945
68572,54600.247673175705
68573,11469.973899142416
68574,56995.47664947009
68575,13587.16430591957
68576,70106.86158216468
68577,62460.07973848713
68578,19677.527797354942
68579,55342.76484489387
68580,40181.72563966886
68581,17831.13053240433
68582,12143.711882414658
68583,17653.305220336493
68584,46995.133430759335
68585,9156.733620864276
68586,37667.844075539266
68587,10291.86694108314
68588,56357.44476888809
68589,76182.6943491975
68590,40731.97519700576
68591,68354.61757461971
68592,7790.8920550591565
68593,19668.582723861713
68594,41347.67489534204
68595,20651.38658435327
68596,8699.52084366343
68597,7385.970297781005
68598,64564.31264802166
68599,23778.770105876545
68600,46817.680308174815
68601,59622.81379183545
68602,24436.46745576248
68603,17048.8534355532
68604,23607.731974370065
68605,16176.235599714006
68606,48290.7066233785
68607,14620.446161590182
68608,27486.065184862968
68609,8257.848047373776
68610,16524.46877581383
68611,46971.04990492438
68612,32759.672273607
68613,48579.78411812455
68614,37313.37329552327
68615,70038.68809862515
68616,17126.79308440969
68617,80701.11359352314
68618,20736.59698602358
68619,14994.68360561745
68620,13719.659747727743
68621,21140.888373256166
68622,38360.920988889746
68623,40203.61216299172
68624,11493.76045463951
68625,20352.796735585103
68626,12646.012360158296
68627,63236.18911962567
68628,66849.05725293494
68629,10523.068903050105
68630,23079.00204438267
68631,56547.91402682695
68632,29330.843767431634
68633,11499.928563376587
68634,17134.067859800303
68635,39158.6863160345
68636,27700.392063708165
68637,19824.14299513182
68638,56359.023826875615
68639,19010.23181460873
68640,6856.635185068007
68641,15784.596628777199
68642,24563.74788628918
68643,63411.945984038925
68644,29083.877254722283
68645,35673.884269472386
68646,9799.58111746097
68647,15483.448404892575
68648,48895.93075683121
68649,62759.02918830146
68650,41180.543788991985
68651,34465.6472279768
68652,12351.61607208634
68653,9644.15030649124
68654,20575.61274048472
68655,12384.303392525242
68656,36045.217266704254
68657,40542.24392276003
68658,39124.442493724375
68659,60502.52722240083
68660,13672.469687027993
68661,7786.883984705284
68662,60150.26941758544
68663,31623.55349374395
68664,8642.144271290825
68665,51895.60136963749
68666,21450.812207366715
68667,42243.15531021057
68668,12924.415169026111
68669,56825.74792557791
68670,10467.503637077927
68671,35292.68546050258
68672,23412.822235240143
68673,38388.4907176433
68674,19429.07806967159
68675,12653.905144075345
68676,31844.89083279831
68677,29103.62833425884
68678,10471.604613957203
68679,40441.86397754372
68680,17537.746856021316
68681,23472.234129926663
68682,75626.53758192452
68683,12552.548841402293
68684,13195.74625368272
68685,51593.85572185673
68686,8205.60242675417
68687,25891.779651872115
68688,32288.697919324524
68689,28220.130104466876
68690,6366.126866187125
68691,13856.622730474432
68692,22870.586635928245
68693,10644.940583865526
68694,8510.485876607896
68695,37731.78848603968
68696,81342.92118424704
68697,13262.879214194723
68698,9794.018268797316
68699,12334.267876860351
68700,29038.35429015102
68701,15009.088981937755
68702,33450.16521264469
68703,22264.758911420955
68704,39772.09449407301
68705,11772.501727190547
68706,42429.77060348188
68707,12619.067554285073
68708,6384.053712008226
68709,27187.818683275837
68710,54998.52806402562
68711,27057.543197741776
68712,36245.688320448615
68713,15901.726294574906
68714,12647.019142142639
68715,31739.830379611663
68716,17528.186891322588
68717,44253.51596447588
68718,33789.48557952108
68719,13801.90301114255
68720,21984.253424634422
68721,36190.2209170138
68722,34707.27354105094
68723,7268.206950317536
68724,15402.68719232961
68725,30575.942404550122
68726,7891.387080593513
68727,28008.584708362036
68728,33814.098611315814
68729,65481.88878243932
68730,22721.799158396025
68731,21624.32966874236
68732,12363.009077152663
68733,34661.626108997596
68734,54768.43806978863
68735,17784.66403838508
68736,11405.772283575918
68737,26513.03661587153
68738,5729.1499122884525
68739,38983.82741006366
68740,10779.026575539374
68741,17177.435693564028
68742,83855.74280040148
68743,7369.362888496792
68744,23978.19688483855
68745,18735.733467912512
68746,45043.34805416433
68747,12093.761440495093
68748,17027.03299981748
68749,8803.848285731316
68750,16919.42812480961
68751,7230.477048879983
68752,21884.85406264759
68753,43169.26055061427
68754,18030.826616934635
68755,73178.14070081296
68756,7147.648211828735
68757,68045.28566341083
68758,8457.956383663877
68759,14853.10946334697
68760,10716.686371645861
68761,32041.71467750434
68762,32336.740852339175
68763,36898.28311547281
68764,17538.58092402449
68765,36480.67597395739
68766,41389.37441802425
68767,17052.715239241108
68768,16904.62492590161
68769,34567.94555148997
68770,45613.02352668003
68771,57962.163279087436
68772,24696.591534642375
68773,11761.459380965349
68774,42181.19485908884
68775,72340.0639362069
68776,37704.90260489593
68777,33854.53400000158
68778,9163.612926255184
68779,70720.04290066437
68780,12724.113142471031
68781,12562.329534899276
68782,19441.14649821214
68783,17826.28463473446
68784,13870.519557784008
68785,18025.740617028045
68786,16025.298321658966
68787,16539.897561015805
68788,9404.902251946007
68789,14831.525087255633
68790,48333.5756490453
68791,9223.001769848946
68792,18117.178627824003
68793,17327.963392716512
68794,10314.25255506991
68795,12756.982217371704
68796,62272.7360849745
68797,56015.16035095184
68798,77221.4260112914
68799,75736.81251210364
68800,31202.03888080519
68801,42343.97723651904
68802,29028.44899991359
68803,43900.44779534679
68804,40597.888337465454
68805,27965.29857207969
68806,59237.448425437695
68807,10414.174238470338
68808,74452.45837884414
68809,9379.385960122678
68810,26064.661874579713
68811,59293.707596655404
68812,35780.0926048774
68813,74303.9962213491
68814,20959.1796008152
68815,22535.39072739057
68816,33458.516095170555
68817,14349.379246741526
68818,7713.750368793637
68819,29317.903338872777
68820,46503.820245916664
68821,16044.451687945691
68822,7749.106480527436
68823,9105.004789622524
68824,27249.845703445706
68825,83634.79389208593
68826,23660.18166132732
68827,42976.22818394904
68828,24455.04262095593
68829,15019.304558899137
68830,30219.510490475688
68831,9975.430573019223
68832,61059.703685464614
68833,72589.8172311206
68834,24477.647015558894
68835,19268.674390547043
68836,16484.797247186016
68837,19877.897040063282
68838,20488.42893332181
68839,24145.755040046988
68840,26000.17230376821
68841,56074.90633248949
68842,41736.6387113674
68843,15281.954942497225
68844,23486.068797874283
68845,49014.98257013691
68846,34438.36197701435
68847,39161.11796951347
68848,38159.5995999423
68849,20521.925891567673
68850,15572.104072569862
68851,17466.50248669622
68852,27090.10137655674
68853,41488.12917990607
68854,9643.502004155436
68855,14232.181394007657
68856,19364.21905578617
68857,24971.370089105014
68858,24523.445998787745
68859,37903.523505826575
68860,48662.90680768738
68861,36652.160692444326
68862,56190.86889925704
68863,57516.41307240254
68864,16065.480306427431
68865,33543.12585844541
68866,26889.999005978116
68867,9297.005793921715
68868,71928.26886832368
68869,75443.18717788949
68870,29580.555101360544
68871,55745.948519580226
68872,26599.780143415177
68873,62405.78911689261
68874,13577.807615320695
68875,47441.2026656883
68876,11725.542814679182
68877,36710.73295041371
68878,61886.77438649994
68879,22748.50335669149
68880,46903.72213179689
68881,24806.932133121645
68882,51090.7730619068
68883,11615.807210790977
68884,23861.69015586017
68885,31562.821155054615
68886,22895.68189540209
68887,34674.658382667636
68888,64387.06505342309
68889,11483.50562957841
68890,15548.529261930245
68891,69523.2353203428
68892,14042.312270965338
68893,11283.976677959536
68894,15263.301353273271
68895,30824.89472536061
68896,65291.4790582801
68897,43639.04914759907
68898,51011.708497159256
68899,28149.23497989475
68900,52005.33962237551
68901,36203.192139467676
68902,8403.765436479975
68903,7567.690691515545
68904,23864.40245199786
68905,31138.766172896478
68906,16993.250797230463
68907,29260.119916385043
68908,22528.016115830087
68909,14666.955271772247
68910,49609.80877907551
68911,33814.884120593546
68912,16599.963446377376
68913,38307.23982026197
68914,16980.60162117166
68915,13465.009798156017
68916,25656.95522986078
68917,11255.483976049996
68918,55662.30157278381
68919,25059.77267538345
68920,52726.78873206923
68921,33764.76740690189
68922,16859.740037304466
68923,44306.50121842283
68924,38042.51201904094
68925,15609.214932040844
68926,39446.853643235976
68927,24786.482501555955
68928,68432.08834380335
68929,27815.600347680276
68930,8566.550492822915
68931,32388.008618433232
68932,30620.451593147307
68933,8334.451859547537
68934,25482.846671361793
68935,50526.68864212256
68936,27102.111813635616
68937,19109.452464334223
68938,17892.85209065312
68939,29632.750090632075
68940,23814.022443496644
68941,33408.837908123685
68942,23659.428497141573
68943,11007.201589877646
68944,15034.78274606895
68945,21921.355297168055
68946,12155.730843552548
68947,44210.591061994404
68948,14158.08502391498
68949,45355.873954920775
68950,12702.008950407802
68951,45161.351347232034
68952,39158.601881310344
68953,16346.579704189438
68954,37947.79225974964
68955,36062.04577200429
68956,38838.44012039678
68957,9309.481497857514
68958,28613.752511652612
68959,43868.424086959734
68960,18858.466087981225
68961,13050.36726039951
68962,93661.24196261457
68963,35311.660591561966
68964,11768.564905611152
68965,22833.787830713936
68966,61470.82663794347
68967,7447.537230157525
68968,16841.77136624355
68969,24494.1207694286
68970,30120.98473237654
68971,43092.48111783856
68972,41996.43601256759
68973,40748.470180813405
68974,37124.842606196085
68975,20564.09862787339
68976,17104.455041410707
68977,14488.427719969897
68978,14095.07114132635
68979,16637.4704870153
68980,90637.53229731607
68981,23398.1087527835
68982,32433.915990467092
68983,22620.06950612634
68984,20239.13856897229
68985,50414.80520668628
68986,12247.641670199124
68987,9208.431685357002
68988,36312.92585550436
68989,11416.403195080962
68990,11268.063431289163
68991,38068.37217812428
68992,27517.81521567449
68993,29789.651751529873
68994,41520.72230362028
68995,70100.56741449404
68996,74717.49654839867
68997,8356.157340543843
68998,39424.47591108608
68999,35712.81396507108
69000,27007.728438067083
69001,65008.521328166215
69002,51760.653162078255
69003,19405.06863955814
69004,9686.667367111866
69005,22952.592833981158
69006,18607.249002673903
69007,32122.842871336015
69008,71522.59751893792
69009,34257.904903506926
69010,39277.34859299128
69011,10889.419904475815
69012,13712.695194978573
69013,61094.47734222662
69014,56630.28606765248
69015,12031.0567917343
69016,21434.836672861213
69017,78448.96190938832
69018,27773.74353946778
69019,36067.97277007567
69020,47661.180874026504
69021,54107.867796460254
69022,19586.58768125253
69023,54775.33708529834
69024,21424.51015985294
69025,11016.815800696453
69026,11584.580589397316
69027,10997.229928338687
69028,9717.268942770843
69029,37564.64768156332
69030,21585.491175214695
69031,25046.54855692511
69032,50383.310319566765
69033,49812.28443564108
69034,17453.16909472028
69035,43314.97873477998
69036,13323.121297110138
69037,33698.260923017064
69038,26612.72845622724
69039,19208.052017552032
69040,64231.00455981722
69041,74748.75537450647
69042,25066.799946435418
69043,21779.376123576472
69044,45105.63624847934
69045,33569.633303859846
69046,31337.225654760012
69047,13435.202047981142
69048,48567.284732511944
69049,23122.52634693153
69050,46076.28582720092
69051,55824.92985698927
69052,32470.98518084843
69053,53123.78662474668
69054,41904.13745416832
69055,15251.293513001283
69056,46378.38414422133
69057,8496.940111798374
69058,8331.452457374315
69059,10735.016196640841
69060,27863.51440915179
69061,15769.908305904872
69062,10622.67711432188
69063,66681.33365887163
69064,56907.6562534094
69065,11821.807922492337
69066,8387.633123399084
69067,15267.678641987395
69068,49827.88894821895
69069,21504.77732368796
69070,36409.78241586474
69071,9250.71546772152
69072,14437.560863041244
69073,28362.925970770168
69074,42682.908566690756
69075,35599.50356591212
69076,53443.202717308326
69077,21063.113613038135
69078,38648.305083858366
69079,48643.251728017865
69080,47613.265045971355
69081,53205.184741916375
69082,73132.61762095778
69083,52268.72362201582
69084,34558.86119876588
69085,39577.073203101165
69086,7947.184225068533
69087,9847.079071545004
69088,10909.954537360809
69089,69560.04166149681
69090,7125.8082888668305
69091,32716.208386992745
69092,44328.51784897887
69093,13051.22265818905
69094,14696.525550238646
69095,37365.57231022802
69096,23933.14439323605
69097,14349.562023501607
69098,7439.888936771853
69099,12377.689067291838
69100,31117.30865753786
69101,45706.74251276954
69102,41183.43153797096
69103,11993.426451737338
69104,34538.375811064536
69105,48886.09622420175
69106,20377.253973498584
69107,11291.728933792278
69108,13517.736173355206
69109,59655.14602869759
69110,16656.862511511696
69111,72467.4898736199
69112,37523.13670910854
69113,47184.8839492598
69114,51331.810202385575
69115,39400.816099472206
69116,9764.156339816403
69117,44279.71028881475
69118,28058.98316020962
69119,29473.151038815875
69120,36106.667530988045
69121,22403.60894367596
69122,48991.064473181
69123,17287.929228935598
69124,17045.64081216172
69125,6895.832154799896
69126,10614.363908879113
69127,58921.270937495035
69128,27230.53884524708
69129,42988.7486626434
69130,7672.688384411234
69131,73779.01683178125
69132,13724.552065258875
69133,11963.200888625697
69134,38042.601713687705
69135,29613.54571333786
69136,24945.743104099147
69137,10005.175681969455
69138,29940.301184789394
69139,23988.006729912926
69140,32090.121167699104
69141,35567.32825225754
69142,8405.831662386689
69143,32514.457660549066
69144,9073.69812736189
69145,21494.30764490662
69146,38573.70102761508
69147,43329.21569696366
69148,15556.915452139525
69149,12009.017986290819
69150,15283.134437838462
69151,31897.447926642282
69152,40256.212743516946
69153,41368.46045539466
69154,12394.990114461678
69155,30946.875130438348
69156,40365.07179558908
69157,7381.493133041393
69158,69303.03658571327
69159,11553.602889554662
69160,73664.80125583084
69161,22798.052755916542
69162,51180.33115541607
69163,32023.362480046504
69164,44229.17002553229
69165,18052.939083458285
69166,7405.148181434324
69167,42338.18441165513
69168,21335.0688119711
69169,13275.938612636033
69170,49018.74542690874
69171,59806.12881513119
69172,10738.358546637164
69173,12908.359940874663
69174,42451.211191657705
69175,21405.329803483877
69176,46936.82617257633
69177,15958.928277175703
69178,18709.69254170401
69179,29427.387233014535
69180,65778.16513424504
69181,15612.707506201026
69182,65066.19465374976
69183,28472.06447209256
69184,33725.50905224905
69185,32031.63432058129
69186,45535.51657146027
69187,55070.257845390326
69188,24076.71887189519
69189,68517.13954686931
69190,52193.714851376855
69191,12094.798530801223
69192,25051.028329931705
69193,27408.18302152996
69194,46995.16066025885
69195,10104.310823462141
69196,38600.46325306056
69197,54895.56485500319
69198,52785.30574050008
69199,45927.85039333183
69200,13666.053070863305
69201,32231.716771484138
69202,59943.13002341252
69203,51618.6099997027
69204,66950.82770115945
69205,38988.33296249336
69206,10975.120424093338
69207,26452.978003534154
69208,6454.4954381699645
69209,87668.78160221946
69210,43963.41008504829
69211,21075.40293618719
69212,10500.62512446204
69213,48849.58100532872
69214,78092.20627633495
69215,27516.58671966312
69216,26745.585754321648
69217,28843.32210817186
69218,11428.694984314056
69219,41558.1425026456
69220,28509.30479478283
69221,81841.21205793499
69222,34272.79340826688
69223,21943.21945697239
69224,11767.023504296918
69225,22240.50619431267
69226,11516.474571509245
69227,40275.84152982022
69228,54545.000063561
69229,77544.59424953222
